Rating,Review,Timestamp
5,Tik Tok it's fine,2024-11-15 12:35:01
1,Stupid app,2024-11-15 12:34:40
5,This is a beautiful app but I can't install it in my phone I wish I could,2024-11-15 12:34:25
4,Nice,2024-11-15 12:33:46
5,Nice,2024-11-15 12:33:04
5,Hello Tik Tok Team I have been working hard on Tik Tok for quite some time and have been posting very good videos. Please check my account and unfreeze thanks Tiktok Username (zulqarnain haider836),2024-11-15 12:32:18
3,Thank,2024-11-15 12:29:32
2,Please unbanned karak king id 🥺😓😓🥺😓🥺😓🥺🥺😓🙏🙏🙏🙏🙏🙏,2024-11-15 12:28:21
5,Arbaaz,2024-11-15 12:27:12
5,Dear TikTok team please unfreeze my account 302_wri8s,2024-11-15 12:27:10
2,Please dear tiktok team unbanned my. Friend acoount. Tiktok team. Please😢😢😢😢,2024-11-15 12:23:48
5,Please 🙏 karak king account on ka thank you,2024-11-15 12:20:59
5,King 👑,2024-11-15 12:20:25
3,I'm just a new tiktoker,2024-11-15 12:20:00
5,Very good aps,2024-11-15 12:19:19
5,Please marai account viral karoo please TikTok id essajani54 please viral karoo please,2024-11-15 12:17:54
1,Hello TikTok teem plz unfreez my account TikTok ID : @msiraja786 plz unfrees my account Thanks TikTok teem 🙏 @msiraja786,2024-11-15 12:16:15
4,For you,2024-11-15 12:14:46
5,Nice app,2024-11-15 12:14:45
2,Karak king acound unbaned please,2024-11-15 12:13:33
5,Hello tiktok team pliz unbaned my friend account billudgk,2024-11-15 12:13:04
5,😬😬😬,2024-11-15 12:12:50
5,Good app doesn't give any problems,2024-11-15 12:11:49
4,Not many complains but its too glitchy! Once in a while when i try to open tik tok it doesnot let me it automaticcly closes! So i have to redownload it and its annoying,2024-11-15 12:11:39
5,Not bad,2024-11-15 12:08:35
5,10k follower please,2024-11-15 12:07:18
3,"I have an issue where when I click the ""more"" button on a caption, the app opens the first hashtag buried under the ""more"" button. It sometimes does it multiple times before the button eventually does its job, and shows the full caption. Also, miniview is much better on iPhones. Please bring the same functionality to this side. Otherwise, great app.",2024-11-15 12:06:05
1,Super,2024-11-15 12:05:52
5,Good ap,2024-11-15 12:05:47
5,Very good,2024-11-15 12:05:18
2,Please dear tiktok team unbanned my favorite tiktoker karak king 👑😭😭😭😭,2024-11-15 12:04:52
5,Good,2024-11-15 12:02:51
5,Good,2024-11-15 12:02:50
5,A Kiya btain Tum ko Sali tik tok ka account frize hogiya please help me,2024-11-15 11:58:34
5,Amid,2024-11-15 11:58:17
4,MDmirjahan,2024-11-15 11:56:49
2,সুথু নোংরামি app ta te,2024-11-15 11:56:03
5,Greatest app ever,2024-11-15 11:55:44
5,A masterpiece and learn from it 🎀,2024-11-15 11:54:14
3,Mid,2024-11-15 11:52:08
2,Good,2024-11-15 11:50:16
3,Danceing,2024-11-15 11:49:57
5,Tiktok gave me views,2024-11-15 11:49:45
5,Gud,2024-11-15 11:49:38
2,Dear TikTok Team I updated TikTok many times but I didn't get the (allow high quality) option while uploading the video.plz help to resolve my problem.,2024-11-15 11:49:36
5,Suresh.solannki,2024-11-15 11:47:36
2,Pleeze karak king account unband pleeze 😥😥😥,2024-11-15 11:46:48
5,Plz update tiktok 🙏,2024-11-15 11:45:53
5,MDjihon,2024-11-15 11:45:35
5,Goog,2024-11-15 11:44:39
3,Shahid Ali gopang,2024-11-15 11:37:34
5,Gud,2024-11-15 11:36:16
1,Tell me about you sell,2024-11-15 11:33:41
1,Please there TikTok team my friend account unbanned Karak king Thank❤❤,2024-11-15 11:30:06
1,Bad,2024-11-15 11:28:48
4,Sahilkoko3050 please one video For You likes 10:9K please 🙏🙏,2024-11-15 11:26:40
1,It asks me so many questions I don't know I can't even click anything there's just always questions,2024-11-15 11:23:18
5,Jamali,2024-11-15 11:21:06
5,موووت,2024-11-15 11:18:47
1,Slow,2024-11-15 11:18:30
5,TikTok team plz saport me,2024-11-15 11:17:38
5,Amazing TikTok apps.Omg awesome 😎😎😎😎,2024-11-15 11:16:48
1,Horrible,2024-11-15 11:14:40
1,Mahid,2024-11-15 11:14:18
1,"Recently seen someone telling another person to cut zip ties on a product in a store and steal it, reported it as the rules described (providing instructions on how to commit theft) and the result says no violation. HOW IS THAT NOT A VIOLATION???? That's direct instructions for theft!",2024-11-15 11:12:34
5,Good,2024-11-15 11:12:32
5,Hello Friends is amazing TikTok 🤩,2024-11-15 11:11:52
5,Tik tok my account viral karo,2024-11-15 11:11:16
5,🖤❤️🖤,2024-11-15 11:09:33
1,Please karakking account unbanned,2024-11-15 11:09:25
2,😁😁,2024-11-15 11:09:22
1,Wal aja neh pha,2024-11-15 11:08:18
1,Not too useful. Specially not for children to use.,2024-11-15 11:08:14
5,Q i,2024-11-15 11:07:58
5,Entertaining,2024-11-15 11:06:31
5,Please Karak King 👑 account is Unband kro please 🥺,2024-11-15 11:06:07
1,Live please,2024-11-15 11:05:44
1,"I recently got the app so I could add my friend when I said a single bad word. I got a warning and got fully blocked from commenting and messaging anyone. I LITERALLY DOWNLOADED THIS APP SO I COULD TALK TO MY FRIEND. You all are genuine soft degenerates, and I could care less if this app went down.",2024-11-15 11:05:01
5,Thanks for subscribing app,2024-11-15 11:02:28
5,Very nice app,2024-11-15 11:01:06
5,Is free download,2024-11-15 10:59:34
5,pleas dear Tik Tok team Unbanned my friend tiktok account pleas 😅😅😅😒😒😒 @haris.khan1528 pleas love you😘 miss you yousaf afridi 804,2024-11-15 10:59:31
1,plz Tik Tok Team unbanned my account @asifgaming139 plz Tik Tok Team plz plz plz 🙏🙏🙏🙏🙏,2024-11-15 10:58:42
5,Very nice app😍,2024-11-15 10:57:13
1,"This app is so wicked like how will I make a video and edit and post it but when I take it ,it didn't upload why TikTok why now I made a video and its still doing the same thing wicked people",2024-11-15 10:54:44
5,Good,2024-11-15 10:53:25
5,Best App,2024-11-15 10:53:14
5,Great,2024-11-15 10:53:04
5,Gandhi Xhosa Bangladesh,2024-11-15 10:49:45
5,Dear Tiktok team please unfreeze my account Gklala804 Please 🙏 Please 🙏 Please 🙏,2024-11-15 10:49:44
5,Please tiktok team my account video viral 😭😭😭 please please please viral my account 😭,2024-11-15 10:48:53
2,I have working had check my account unfreezemmyacount tik tok,2024-11-15 10:47:28
5,My app keeps shutting down every time i click on my profile. I don't understand what's the problem is. I have to keep logging in every other time,2024-11-15 10:46:19
5,Good ❤️,2024-11-15 10:45:05
5,Tiktok my best frined is un banned is my best frined is krak king un banned,2024-11-15 10:40:34
5,v good aap,2024-11-15 10:39:09
5,Sadam Hussain Iraqi,2024-11-15 10:38:22
5,Help me,2024-11-15 10:36:36
1,"Every time someone sends me a link to a Tik Tok video, it asks me to download the app, which is already on my phone. Every time I send someone a link to a Tik Tok video, it takes them to a completely different video or just refuses to open at all.",2024-11-15 10:35:59
5,عالی,2024-11-15 10:35:46
1,Пропаганда тупих трендів.,2024-11-15 10:35:17
2,𝐄𝐯𝐞𝐫𝐲 𝐭𝐢𝐦𝐞 𝐈 𝐬𝐢𝐠𝐧 𝐢𝐧 𝐈 𝐠𝐞𝐭 𝐚 𝐩𝐫𝐢𝐯𝐚𝐭𝐞 𝐚𝐜𝐜𝐨𝐮𝐧𝐭,2024-11-15 10:34:27
5,"Supperb. some futures aren't showing in my account like playlist,content check,for you etc. but supperb 👍👍👍",2024-11-15 10:34:16
5,Please unbane karak king account please please please please please please please please please please he is very nice and good characterize boy please dear tiktok team please,2024-11-15 10:34:16
5,Hi 👋 you want me there,2024-11-15 10:34:06
5,Nice app,2024-11-15 10:33:56
5,Good,2024-11-15 10:33:38
5,My dear account please unfreez my account frezz ker do tik tok ko😩 account name sarrakistutus,2024-11-15 10:32:25
5,Bithi Roy 💕💗😘,2024-11-15 10:31:07
4,Good,2024-11-15 10:28:16
5,Better than tiktok lite☠️🥶,2024-11-15 10:28:07
1,"Tiktok sucks. They need better moderators. People are getting violated for no reason and losing their accounts but there's people out there naked on lives, etc and don't even lose access to their accounts.",2024-11-15 10:25:52
5,Razaq Khan,2024-11-15 10:25:43
5,So nice 🙂,2024-11-15 10:25:11
5,Good,2024-11-15 10:23:56
5,il is the best,2024-11-15 10:22:16
3,"That is my photo, wehich is not my email. That's another person he's using my identity, John Jaramillo 264 not me",2024-11-15 10:21:35
2,Really bad on lives needs some bug fixes,2024-11-15 10:20:30
5,Good,2024-11-15 10:19:57
5,Plizzz support Karo plizzz 🙏 KARAK KING account recovery ka plizzz 🙏,2024-11-15 10:19:53
1,Please TikTok team m_afnanmargun account an bunnd please TikTok team plese my brother acuunat an baand please m_afnanmargun,2024-11-15 10:18:58
5,It is very nice,2024-11-15 10:18:42
5,Tiktok,2024-11-15 10:16:27
1,"Support is still useless, three months with an open support ticket with no response. Wish this app would stop randomly cranking my brightness to max. Wish someone from TikTok support would actually review my open ticket instead of repeat bot responses. Wish TikToks moderation policies were consistent. Wish I didn't have to adjust my volume on every single post because it's either too loud or too quiet.",2024-11-15 10:15:11
1,deletes the entire video ijust worked sodeletes the entire video ijust worked sodeletes the entire video ijust workedapp idon t have muchcom plaints sometimes when I try to post something hard on and now I have toostart from scratch I haven't pressed troublesome having to strees over troublesome having to strees overposting video parying it won't delete . 1 person found this helpful 36;223 peoplefound this helpful 7538 people found this helpful job should do sh here he eggs deg shepherds,2024-11-15 10:15:09
5,please TikTok Meri video viral karo please 🥺🥺,2024-11-15 10:11:41
2,I can't go live on this app,2024-11-15 10:11:14
5,Safe info as been prefilled from you Facebook account,2024-11-15 10:10:40
5,Good,2024-11-15 10:07:41
5,Very nice,2024-11-15 10:07:27
1,This is not a good app,2024-11-15 10:06:55
5,Plz UN baned karak king account plzzzzz plzzzxx 🥺🥺🥺😭😭😭😭😭😭😭😭🥺🥺😭😭😭🥺🥺,2024-11-15 10:05:33
5,Kemo acen,2024-11-15 10:03:37
5,Please fast Download my tiktok and fast install,2024-11-15 10:02:06
5,pleez video viral pleez 10k views pleez bro,2024-11-15 10:01:20
4,Ok,2024-11-15 10:01:20
5,최고의 앱 ❤☆❤,2024-11-15 10:00:52
5,Good 👍,2024-11-15 10:00:37
5,Jawad ihsas,2024-11-15 09:59:51
5,👍,2024-11-15 09:55:58
1,Please ma tiktok id like karo please please please 🥺😥😥😥😥😥😥😥 mandanahadkhan please please tiktok like karo syrup karo,2024-11-15 09:54:25
5,TikTok plazzzzzz karak king 👑 account again please 🙏😭🙏 😭🙏😭🙏😭🙏😭🙏😭🙏😭🙏😭 karak king my friend I am so 😭😭😭😭🙏🙏🙏🙏🙏 request for karak king 😭😭🙏😭🙏😭🙏😭,2024-11-15 09:54:17
5,Tik tok is a niche app my fevarait app,2024-11-15 09:52:02
5,Very nice,2024-11-15 09:51:08
5,Muhammad Ayub,2024-11-15 09:50:44
5,Love to watch titok,2024-11-15 09:47:18
1,Hacks other programs to pull information. Removed as fast as possible... feels like a virus...,2024-11-15 09:46:54
5,Good apps,2024-11-15 09:44:55
5,The terminal I take one security,2024-11-15 09:44:41
5,please help me to unfollow everyone on my tiktok account,2024-11-15 09:43:54
5,Amazing,2024-11-15 09:41:40
3,Please TikTok wali All Frind ki traffic see karak king I'd Unbaeend Karo please,2024-11-15 09:40:10
5,TikTok 😀 Best,2024-11-15 09:36:41
1,Nice,2024-11-15 09:36:00
1,Great way for pedophiles to get ahold of your kids and great for destroying your attention span,2024-11-15 09:34:22
5,Good app,2024-11-15 09:33:31
5,Nice app,2024-11-15 09:31:01
1,Please my TikTok account location allow,2024-11-15 09:28:30
5,Hey kaml ka ha ya I like it,2024-11-15 09:28:16
4,TikTok is one ofbmy favorite apps and it's good for entertainment,2024-11-15 09:27:53
5,Daawo,2024-11-15 09:27:19
5,"Live takes too much time improve its service along with live stops after some time in android phone. The most important thing is that its settings, for example caches, etc., should be kept permanent.",2024-11-15 09:27:17
5,Just amazing,2024-11-15 09:27:07
5,Niranjan my,2024-11-15 09:26:37
3,PLiS. TiKTOK. KARAK. KiNG. ACOUNT. UN. BANND. PLiZZZZ. 😭😭😭😭😭😭,2024-11-15 09:26:09
5,Good job,2024-11-15 09:23:09
5,Good app this,2024-11-15 09:22:59
5,For your,2024-11-15 09:22:08
5,I love you too TikTok,2024-11-15 09:20:35
1,rajakhan,2024-11-15 09:19:45
5,Amazing 😍🤩,2024-11-15 09:19:05
5,Nice,2024-11-15 09:19:01
5,@muhammadusmanmee1,2024-11-15 09:18:52
5,Dear tiktok .plz unfreeze my account .😔✅@saim_khan_000. Plz dear tiktok team unfreeze my account ..thank you..😊,2024-11-15 09:15:53
5,Good abb,2024-11-15 09:14:36
5,I kindly request your assistance in reviewing my account and resolving this issue.you kind attention would be greatly . Thank you .,2024-11-15 09:14:35
5,Nice,2024-11-15 09:14:18
5,Wow so nic this use full App,2024-11-15 09:12:04
5,This is nice app 😍👍,2024-11-15 09:12:02
5,Hi dear TikTok I'm a new using on TikTok application please check my new official Account.... And viral all Video on TikTok foryou page,2024-11-15 09:07:20
5,Periodddd,2024-11-15 09:06:15
5,You can post videos.,2024-11-15 09:05:52
5,Please unfreeze my TikTok account,2024-11-15 09:05:52
5,"I am not writing a review what my concern is for some reason tick tock is no longer working on my phone same phone nothing has changed on my side it doesn't need an update I already updated it and now it just doesn't want to work tell me this when I first tried to go live what's 1,000 followers it said I was already live on somebody else's phone explain please",2024-11-15 09:05:41
2,"Tiktok used to be great, right now it's very annoying, multiple updates , for what reason, I don't see any improvements. Also getting black screens every few videos, sound is heard, but can't see anything. What is going on with tiktok. Fix or I believe you could lose many followers.",2024-11-15 09:05:31
5,Delightful,2024-11-15 09:05:28
4,TRUMP BOT IT FROM CHINA PROCLAIMED IT WAS USED FOR SEX-TRAFFICKING. HE WOULD KNOW! HE DIDNT BUY THE APP HE BOT THE SEX-TRAFFICKING TRADE FROM THEM IN EXCHANGE FOR CITIZENSHIP...THEE END!,2024-11-15 09:04:18
5,Good,2024-11-15 09:03:55
3,Thise app is a good app but install slow,2024-11-15 09:02:04
1,Broken app. The app breaks down like it's having a stroke at least 80 percent of the time. Navigating this app makes me feel like Michael J Fox,2024-11-15 09:00:39
2,TikTok live option possible krado username.sk.king749 please tiktok team,2024-11-15 08:58:43
5,আমার আইডি ব্রেন্ড হলো কেন আমি তো কোনো খারাপ ভিডিও করিনি 🥺,2024-11-15 08:56:50
5,nice,2024-11-15 08:56:21
5,👍,2024-11-15 08:55:25
1,Can't even see my comments so dumb,2024-11-15 08:55:16
1,"It keeps having trouble loading videos. It's so annoying! My mobile data works fine, I cleared cache etc, updated the app-- why doesn't the videos load properly? Give me a break.",2024-11-15 08:54:46
5,Tik tok teams please for you my account Unfreze my account,2024-11-15 08:49:51
5,please my dear tik Tok account viral 1 million follower account name Zk........jani,2024-11-15 08:49:13
2,"To: TikTok Support Team Subject: Complaint Regarding Video Reach and View Count Issues Dear TikTok Support Team, I hope this message finds you well. I am writing to express my concerns regarding the performance of my content on the TikTok platform. Despite creating original content and adhering to all community guidelines and rules, I am experiencing significant issues with the reach and view count of my videos. Issue Details: Original Content: All my videos are original and comply with Tik",2024-11-15 08:48:13
