text,Rating,Timestamp
ok,5,2024-11-15 00:09:12
need harvest data order let watch one video platform absolutely interest disgust type data harvest selling watch facebook video without facebook app instagram video without instagram app able watch damn video service without access personal information phone,1,2024-11-15 00:07:59
good 👍😊,5,2024-11-15 00:06:06
follow lololllhplololo follow ollolo toll lo oflolllo of,3,2024-11-15 00:04:43
can access anything send,1,2024-11-15 00:00:43
ridiculous app,1,2024-11-14 23:59:05
hi tiktok id per profile view show,5,2024-11-14 23:55:29
hello tiktok team tiktok account free view like follow ply account unfreez ply one request ply ply mmohsinkhattak,5,2024-11-14 23:55:06
best,5,2024-11-14 23:54:10
well good time try open start crush install install could work,1,2024-11-14 23:52:39
in search integral under ape piece pip isn annoy ☺️,1,2024-11-14 23:52:24
good 👍🫰,5,2024-11-14 23:50:31
😎,5,2024-11-14 23:48:58
social watch video,5,2024-11-14 23:47:38
good app,5,2024-11-14 23:46:30
ran guitar group 333 shaven guitar 448g b,5,2024-11-14 23:45:59
bast application,5,2024-11-14 23:43:53
recommend song list unload video,1,2024-11-14 23:43:42
love app much spend time,5,2024-11-14 23:43:33
please into account vital p please 🙏,5,2024-11-14 23:43:24
good app filter work properly tire reinstate app haven work still itchy hope fix issue,3,2024-11-14 23:37:27
work really good change thing work good,1,2024-11-14 23:36:47
comment,3,2024-11-14 23:35:29
tiktok place karay king account band karp false band war false mary 100k like ke try hay false,5,2024-11-14 23:34:25
make feel good time,5,2024-11-14 23:33:44
get glue app,5,2024-11-14 23:32:21
dear tiktok team ply account freeze give support thank you❤❤ love you😘😘😘😘😘😘,5,2024-11-14 23:30:18
amaze app,5,2024-11-14 23:28:48
tiktok good,5,2024-11-14 23:28:02
obey,3,2024-11-14 23:27:20
entertain,1,2024-11-14 23:25:54
good tiktok live ❤️❤️❤️🙃🙃,5,2024-11-14 23:25:51
cannot open comment footmarks update 14 nov 2024,1,2024-11-14 23:23:53
tool beam,5,2024-11-14 23:21:52
forgot,5,2024-11-14 23:20:20
recently begin issue every black screen video sometimes hear video sometimes cannot annoy bug issue try start app start phone etc continue happen saw many others issue well,2,2024-11-14 23:19:56
now good,3,2024-11-14 23:18:35
love watch funny stuff animal like laugh,5,2024-11-14 23:17:01
tiktok make phone stick lot that in go five star,5,2024-11-14 23:16:32
good,5,2024-11-14 23:14:51
i be sort,5,2024-11-14 23:13:44
plzzzz brow account varix hard ply plzzz that jan 😢😢😢🆗🙏😢😢plzzzzzzzzzzzzzzz account varix hard ply mere paper that varix war plzzzzzzzzzzzzzzzz😢😢😢🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢🙏🙏🙏🙏🙏🙏🙏🙏😔😔😔😟😟🆗😔😔🙏🆗😔🥀😟🆗😔🆗😔🆗😟🙏😔🙏😔🆗😢😢😢😢😢🥺🥺🥺😢😢🥺🥺🥺😢🥺😢🥺😢🥺🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2024-11-14 23:13:18
work van jordan,1,2024-11-14 23:12:14
nice app,5,2024-11-14 23:10:27
believe,2,2024-11-14 23:10:15
good app,5,2024-11-14 23:09:06
talk hussar away,5,2024-11-14 23:02:17
super video cap👌,5,2024-11-14 23:01:13
amaze,5,2024-11-14 23:00:38
first really good like start would give six star option look april 20 2020 look funny ink go app in joke woman sex swing ink fee like sport mete fish dont know app id figure prank kept show hate everything gross relate topic sex opinion really gross id like get old feed,2,2024-11-14 23:00:16
nice,5,2024-11-14 22:58:39
only that,5,2024-11-14 22:57:56
brush app many issue can believe one use ape world feel like random app bunch highschoolers make,1,2024-11-14 22:55:37
like😿😿😿😿😿😿rakalikhan😭😭😭😭🤲🤲🤲🤲👍👍🤲🤲🤲🙏🙏🙏🙏🤦🤦🌷🌷🌷🌷🌷🏵️🌻🌻🌻,5,2024-11-14 22:55:20
timeisgolde,5,2024-11-14 22:53:18
tiktok report give warn respond guy say talk crazy simply told comment twice cause character limit think common sense guess your bright one get report apparently violated support need spend time content deserve people say far bad can even talk support like get pas ll,1,2024-11-14 22:51:49
comment app remove comment zero reason give banner comment 🤣 ape moderation team non extent use both remove comment support team also isn either good luck get contact,1,2024-11-14 22:50:46
comment remove appeal lose restore comment response definition woman answer biological female absolute corruption remove comment appeal answer actual information fair viewpoint,1,2024-11-14 22:50:22
best best,5,2024-11-14 22:45:01
enjoy full,5,2024-11-14 22:42:48
😍😍😍😍 evening,5,2024-11-14 22:42:29
app amaze fun,1,2024-11-14 22:42:19
tiktok them video varix please 🥺🥺 account please 😥😢😥 au japan please 😥🥺🥺 video please 😥🥺,5,2024-11-14 22:40:02
hello tiktok team personal account view problem please sole account problem unload daily video view please sole account problem 😭😭😭 account namelevelguru04,5,2024-11-14 22:39:49
doesn take link,1,2024-11-14 22:37:53
please 🥺,5,2024-11-14 22:36:20
please video vital karp,5,2024-11-14 22:34:32
in child though come can download original tiktok,1,2024-11-14 22:32:06
dearly tell me a novel or a short story - the amount of oxygen in this false love city be small. extra pain mean extra pain ★ ★ i have hear the story of leave this city ★ ★ ——————————————————————————————the story of a ———— 🙂🥀 ★★★★ ————————————— ★★★ 🥀🦋 🥀🦋 🥀🦋,5,2024-11-14 22:29:35
sight,5,2024-11-14 22:29:08
nice app,5,2024-11-14 22:28:45
🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰🫰😄😄😄😄😄😄😄😄😄😄🤔🤔🫰😄🫰🫰😄😄😄🤔😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄,5,2024-11-14 22:26:50
nomanalikheli,4,2024-11-14 22:24:42
really really love tiktok,5,2024-11-14 22:23:32
app good provide lot entertainment people use view must stay away hate drop dirty love spread happiness among friend,5,2024-11-14 22:22:35
super adjective 😳,5,2024-11-14 22:21:13
perfect 😉👌,5,2024-11-14 22:20:14
nice,5,2024-11-14 22:17:56
please dont mute sound video obvious music catalogue copyright song unload tiktok distrokid eg time cry,2,2024-11-14 22:16:46
good,5,2024-11-14 22:16:31
tie to team 1 million like ply ask follower plan,5,2024-11-14 22:16:06
merry site,1,2024-11-14 22:16:00
nice creator follow,5,2024-11-14 22:15:29
tiktok account girl hard plzzz😭😭😭,5,2024-11-14 22:12:46
really like app short video unload video,5,2024-11-14 22:12:36
know disappointed tiktok every turn allow blackface spur violence app get strike account ask someone stupid say lighted thing think,1,2024-11-14 22:12:19
please 🙏 account vile ply,4,2024-11-14 22:12:19
please account warn remove id name murshadg671,5,2024-11-14 22:11:46
tiktok plan freeze account video we 200 be plan plan rajamuhammad0,5,2024-11-14 22:11:05
good communication,5,2024-11-14 22:09:05
tiktok bad app install first realize try get hooked addict telephone second spy sell phone information chinese communist party third bad fact post really trivial non threaten comment become immediately censure directly tiktok algorithm without justification reason really bad,1,2024-11-14 22:08:29
tiktok team please video vital 100 million view please tiktok team,5,2024-11-14 22:07:48
think tiktok useful app entertainment communicate people,5,2024-11-14 22:07:44
fun enjoy story people news,5,2024-11-14 22:06:59
long understand app can even send massage even add people 😔😔😔😔😔😔,1,2024-11-14 22:06:58
love,5,2024-11-14 22:06:50
ran run 5 account bane prize titi team may account bake please remove violation account watch account please give account back take hard true work hard tiktok team ply ply brow sit band dont remove game please please please please please,5,2024-11-14 22:06:11
bull,1,2024-11-14 22:05:28
james jane 💖,5,2024-11-14 22:04:00
please afnanmargun karp support🤬😢 please🙏👈,5,2024-11-14 22:01:17
love just to be a think video forego,5,2024-11-14 21:58:51
good ape ❤️❤️❤️🥰,5,2024-11-14 21:55:58
love time,5,2024-11-14 21:55:39
5 hour life bitterly,5,2024-11-14 21:55:10
anus khan,1,2024-11-14 21:54:52
slow display,2,2024-11-14 21:54:41
plea video vital,5,2024-11-14 21:54:06
app amaze go everyday thing dont like keep get banner brother get banner 379 follower change age limit please 13 year old still get banner 4 time week love app though watch,5,2024-11-14 21:53:14
good app,5,2024-11-14 21:52:39
good,5,2024-11-14 21:52:13
good,5,2024-11-14 21:51:20
few,5,2024-11-14 21:51:12
wont let follow anyone tiktok pu fix bug,2,2024-11-14 21:49:27
please dear tiktok team unburned friend tiktok account please karay king mafnanmargun,5,2024-11-14 21:49:02
good app,5,2024-11-14 21:48:50
slow,1,2024-11-14 21:48:38
someone joke,5,2024-11-14 21:48:02
hi tiktok video like mdgulab2 🙏🙏🙏 💓💓💓,1,2024-11-14 21:46:50
good,5,2024-11-14 21:43:43
do,5,2024-11-14 21:41:44
unloaded video tiktok vital video indonesia content english video tread europe,1,2024-11-14 21:41:05
wonderfully app love much soooooo great many filter love 5 do,5,2024-11-14 21:38:10
live tiktok account please,5,2024-11-14 21:32:13
great app,5,2024-11-14 21:32:06
digital create,5,2024-11-14 21:31:27
tiktok wall anna anna account unburned karp ply,5,2024-11-14 21:30:54
great interesting,5,2024-11-14 21:30:28
great,5,2024-11-14 21:30:06
love tiktok best app ever,5,2024-11-14 21:29:15
great,5,2024-11-14 21:29:11
dear tie to team 100000 follower account frozen neither view video go vital pu help,1,2024-11-14 21:28:53
plea dear tiktok team unbannedmy friend tiktok account plea 😢😢😢☹️☹️☹️,5,2024-11-14 21:28:19
like watch video live that fun,5,2024-11-14 21:24:38
hello dear tiktok team please vital account please say dont un freeze account please tiktok vital tiktok account user name muhammaduzair0765 please thank dear tiktok team💓💓💓💓💓❤️❤️❤️,1,2024-11-14 21:23:28
tattoo,5,2024-11-14 21:22:44
plea karay ka von band area,5,2024-11-14 21:17:00
keep crash fix,5,2024-11-14 21:16:54
hello dear tiktok team important please need help account mistaken put account freeze list please check account correctly remove account freeze list make mistake tiktok police still account frozen view decrease lot also work hard tiktok make good video content still view much low tiktok account zuhaibahmad033,1,2024-11-14 21:15:36
good,5,2024-11-14 21:14:51
ticktak be good ape,5,2024-11-14 21:14:21
excellent,5,2024-11-14 21:14:04
1 million view,4,2024-11-14 21:13:59
boat pushkin se download hut boat ache app have,5,2024-11-14 21:13:32
good,5,2024-11-14 21:12:30
update stupid app 3 time last month get sent message platform view via tie toward guess view tell download app open view content well guess stupid app dont work horrible didn use shop part would block together worthless platform,1,2024-11-14 21:11:42
app amaze find almost anything,5,2024-11-14 21:10:34
dear tiktok team please unburned friend tiktok account karay king please dear tiktok,5,2024-11-14 21:07:54
awesome 👍,5,2024-11-14 21:07:19
nice,5,2024-11-14 21:07:13
please 🙏🙏🙏🙏 dear tiktok vital account 😭 please 😭😭 side king 471102pleas ill miss dear king vital please 😭🥺💔🥺,5,2024-11-14 21:06:19
anyone send tt let watch month month bug can square ll,3,2024-11-14 21:06:06
nice,5,2024-11-14 21:03:11
good tiktok,1,2024-11-14 21:03:02
please karay king account unburned please,1,2024-11-14 21:02:32
🙏please dear tiktok team band friend tiktok account 🙏please🙏,5,2024-11-14 21:02:10
special,1,2024-11-14 21:01:07
nice,5,2024-11-14 21:00:44
know make happy,5,2024-11-14 20:58:53
rum these,5,2024-11-14 20:58:30
nice,5,2024-11-14 20:58:16
best,5,2024-11-14 20:56:52
please account please please naveedkhan blotch,1,2024-11-14 20:55:45
please tiktok team unvexed friend account anna karay king please,1,2024-11-14 20:55:03
plea dear tie to team unburned friend tie to account pleas 😥😥😥😥😥😔 anna king margin ka account banner ho gay plea 😥😥😥😥 plea plea,1,2024-11-14 20:54:19
hallo tiktok team please freeze account kindly grant 🙏🙏🙏🙏🙏 freeze account 🥺🥺🥺 much hear work tiktok please freeze account 🥺😭🙏,5,2024-11-14 20:53:53
dont use tiptoe ad constantly direct play store download app give lowest rating,1,2024-11-14 20:52:17
great,5,2024-11-14 20:52:10
please dear tiktok team unburned friend account 😭😭 karay king 👑,5,2024-11-14 20:51:46
good,5,2024-11-14 20:51:03
tiktok team request kindly anna margin account unburned ply ply karay king really king than,5,2024-11-14 20:48:22
good bad💕💕👌💕❤️❤️,5,2024-11-14 20:48:12
account free please unfrizz account help go video forgot please fix problem,1,2024-11-14 20:46:01
plea dear tiktok them unburned friend tiktok account plea karay😭😭😭,4,2024-11-14 20:43:07
ok,5,2024-11-14 20:42:06
last updateevery second post black play,4,2024-11-14 20:42:01
nice,5,2024-11-14 20:41:09
